month_year,bank_name,role_type,total_volume_mn,approved_volume_mn,approved_pct,technical_decline_pct,business_decline_pct,total_decline_pct
2025-04,RBL Bank Ltd.,Remitter,36.09,33.48,92.76,0.45,6.8,7.25
2025-04,Telangana Grameena Bank,Remitter,36.07,30.98,85.88,1.21,12.91,14.12
2025-04,Maharashtra Gramin Bank,Remitter,35.66,30.11,84.44,2.73,12.84,15.57
2025-04,Karnataka Gramin Bank,Remitter,34.52,29.71,86.08,2.8,11.12,13.92
2025-04,Rajasthan Marudhara Gramin Bank,Remitter,33.47,27.67,82.68,0.31,17.01,17.32
2025-04,NSDL Payments Bank Limited,Remitter,33.14,25.85,78.01,1.32,20.66,21.98
2025-04,DBS Bank India Limited,Remitter,31.44,28.87,91.81,0.01,8.18,8.19
2025-04,ESAF Small Finance Bank Ltd,Remitter,30.46,28.87,94.78,0.05,5.17,5.22
2025-04,Equitas Small Finance Bank,Remitter,30.39,27.39,90.12,0.44,9.44,9.88
2025-04,Saraswat Co-operative Bank,Remitter,28.81,27.12,94.13,0,5.86,5.86
2025-04,Andhra Pragathi Grameena Bank,Remitter,28.12,23.08,82.07,5.22,12.71,17.93
2025-04,Standard Chartered Bank,Remitter,27.01,25.53,94.52,0.97,4.5,5.47
2025-04,Sarva Haryana Gramin Bank,Remitter,23.95,22.33,93.23,1.73,5.04,6.77
2026-04,State Bank Of India,Remitter,6183.11,5661.87,91.57,17,8.25,25.25
2026-04,Hdfc Bank Ltd.,Remitter,1669.79,1564.26,93.68,5,6.28,11.28
2026-04,Bank Of Baroda,Remitter,1638.53,1447.15,88.32,6,11.62,17.62
2026-04,Union Bank Of India,Remitter,1447.9,1314.55,90.79,0,9.21,9.21
2026-04,Punjab National Bank,Remitter,1315.38,1165.03,88.57,32,11.11,43.11
2026-04,Canara Bank,Remitter,1152.59,1051.39,91.22,26,8.52,34.52
2026-04,Kotak Mahindra Bank,Remitter,1123.84,1007.86,89.68,1,10.31,11.31
2026-04,Axis Bank Ltd.,Remitter,1017.31,952.61,93.64,1,6.36,7.36
2026-04,India Post Payments Bank Limited,Remitter,869.56,710.26,81.68,76,17.57,93.57
2026-04,Indian Bank,Remitter,783.67,702.56,89.65,8,10.27,18.27
2026-04,Icici Bank Ltd.,Remitter,775.63,741.58,95.61,0,4.39,4.39
2026-04,Airtel Payments Bank Limited,Remitter,772.45,574.55,74.38,34,25.28,59.28
2026-04,Bank Of India,Remitter,712.52,650.74,91.33,4,8.63,12.63
2026-04,Indian Overseas Bank,Remitter,412.91,376.33,91.14,10,8.76,18.76
2026-04,Central Bank Of India,Remitter,408.62,356.07,87.14,1.39,11.47,12.86
2026-04,Uco Bank,Remitter,329.07,284.91,86.58,15,13.27,28.27
2026-04,Federal Bank Ltd.,Remitter,288.29,262.14,90.93,5,9.02,14.02
2026-04,Fino Payments Bank Ltd.,Remitter,268.5,208.46,77.64,22,22.14,44.14
2026-04,Bank Of Maharashtra,Remitter,259.61,235.62,90.76,15,9.09,24.09
2026-04,Indusind Bank Ltd.,Remitter,248.08,213.32,85.99,11,13.9,24.9
2026-04,Idbi Bank Ltd.,Remitter,226.76,208.03,91.74,11,8.15,19.15
2026-04,Tri O Tech Solutions Private Limited,Remitter,180.33,180.33,100,0,0,0
2026-04,Yes Bank Ltd.,Remitter,169.52,154.4,91.08,17,8.75,25.75
2026-04,Karnataka Bank,Remitter,161.94,146.62,90.54,7,9.39,16.39
2026-04,Idfc Bank Ltd.,Remitter,143.99,132.3,91.88,4,8.08,12.08
2026-04,The Jammu & Kashmir Bank Limited,Remitter,116.59,107.36,92.08,4,7.88,11.88
2026-04,Karur Vysya Bank,Remitter,104.46,96.4,92.28,20,7.53,27.53
2026-04,Jio Payments Bank Ltd,Remitter,102.39,82.58,80.65,45,18.91,63.91
2026-04,Bandhan Bank Limited,Remitter,100.26,95.15,94.9,42,4.67,46.67
2026-04,Au Small Finance Bank,Remitter,89.99,77.92,86.59,62,12.79,74.79
2026-04,Baroda U.P. Bank,Remitter,85.89,78.31,91.18,3.33,5.48,8.81
2026-04,The South Indian Bank Limited,Remitter,81.23,76.02,93.59,14,6.27,20.27
2026-04,Nsdl Payments Bank Limited,Remitter,80.35,58.7,73.05,3.67,23.28,26.95
2026-04,Slice Small Finance Bank Limited,Remitter,76.91,72.47,94.23,10,5.67,15.67
2026-04,Punjab And Sind Bank,Remitter,69.04,60.15,87.12,29,12.59,41.59
2026-04,Rajasthan Marudhara Gramin Bank,Remitter,65.75,52.34,79.61,6.03,14.36,20.39
2026-04,Tamilnad Mercantile Bank Limited,Remitter,64.04,58.56,91.45,30,8.25,38.25
2026-04,Ujjivan Small Finance Bank Limited,Remitter,63.65,55.04,86.48,75,12.78,87.78
2026-04,Karnataka Gramin Bank,Remitter,61.4,52.79,85.98,2.58,11.44,14.02
2026-04,City Union Bank,Remitter,60.88,55.63,91.38,27,8.35,35.35
2026-04,Kerala Gramin Bank,Remitter,57.67,53.49,92.76,41,6.84,47.84
2026-04,Telangana Grameena Bank,Remitter,53.21,45.55,85.61,3.09,11.3,14.39
2026-04,Chaitanya Godavari Grameena Bank,Remitter,48.58,41.92,86.3,1.03,12.67,13.7
2026-04,Maharashtra Gramin Bank,Remitter,44.54,37.08,83.24,1.17,15.59,16.76
2026-04,Esaf Small Finance Bank Ltd,Remitter,36.72,34.74,94.62,1.69,3.69,5.38
2026-04,Saraswat Co-Operative Bank,Remitter,34.24,32.01,93.48,63,5.89,68.89
2026-04,Dbs Bank India Limited,Remitter,31.89,29.05,91.08,20,8.72,28.72
2026-04,Rbl Bank Ltd.,Remitter,30.92,27.95,90.41,61,8.98,69.98
2026-04,Equitas Small Finance Bank,Remitter,29.77,26.47,88.92,6,11.02,17.02
2026-04,One Mobikwik Systems Limited,Remitter,29.23,29.23,100,0,0,0
2024-08,State Bank Of India,Remitter,4052.31,3825.38,94.4,21,5.39,26.39
2024-08,HDFC Bank Ltd.,Remitter,1270.59,1210.62,95.28,6,4.66,10.66
2024-08,Bank of Baroda,Remitter,985.86,911.43,92.45,60,6.95,66.95
2024-08,Union Bank Of India,Remitter,941.93,880.8,93.51,65,5.83,70.83
2024-08,Punjab national Bank,Remitter,835,768.12,91.99,9,7.92,16.92
2024-08,Kotak Mahindra Bank,Remitter,772.93,714.42,92.43,9,7.48,16.48
2024-08,Axis bank Ltd.,Remitter,730.47,697.38,95.47,0,4.53,4.53
2024-08,Canara Bank,Remitter,722.42,672.65,93.11,78,6.11,84.11
2024-08,ICICI Bank Ltd.,Remitter,648.75,623.77,96.15,9,3.76,12.76
2024-08,Bank Of India,Remitter,478.26,448.89,93.86,53,5.61,58.61
2024-08,Indian Bank,Remitter,462.16,434.52,94.02,6,5.92,11.92
2024-08,Airtel Payments Bank Ltd,Remitter,437.93,394.18,90.01,15,9.84,24.84
2024-08,India Post Payments Bank Ltd,Remitter,349.66,308.64,88.27,74,10.99,84.99
2024-08,Federal bank Ltd.,Remitter,221.37,208.57,94.22,3,5.75,8.75
2024-08,Central Bank of India,Remitter,218.28,192.87,88.36,59,11.05,70.05
2024-08,Indian Overseas Bank,Remitter,217.93,201.45,92.44,1.64,5.92,7.56
2024-08,UCO Bank,Remitter,200.84,185.36,92.29,12,7.59,19.59
2024-08,IDBI Bank,Remitter,166.58,156.87,94.17,26,5.57,31.57
2024-08,Indusind Bank Ltd.,Remitter,165.7,151.6,91.49,17,8.34,25.34
2024-08,Bank of Maharashtra,Remitter,163.62,152.71,93.33,25,6.41,31.41
2024-08,Fino Payments Bank Limited,Remitter,151.38,140.45,92.78,39,6.83,45.83
2024-08,Yes Bank Ltd.,Remitter,126.41,118.71,93.91,23,5.87,28.87
2024-08,Karnataka Bank,Remitter,117.67,109.17,92.78,21,7.01,28.01
2024-08,IDFC First Bank Ltd,Remitter,89.97,84.25,93.64,23,6.13,29.13
2024-08,Karur Vysya Bank,Remitter,74.18,68.61,92.49,1.3,6.22,7.52
2024-08,AU small Finance Bank,Remitter,69.4,63.33,91.26,2,8.72,10.72
2024-08,The Jammu & Kashmir Bank Limited,Remitter,69.35,64.45,92.93,2.06,5.02,7.08
2024-08,Bandhan Bank limited,Remitter,66.15,61.68,93.24,1.03,5.73,6.76
2024-08,The South Indian Bank Limited,Remitter,60.3,57.33,95.07,5,4.88,9.88
2024-08,Tri O Tech Solutions Private Limited,Remitter,57.12,57.12,100,0,0,0
2024-08,Ujjivan Small Finance Bank Limited,Remitter,45.73,43.1,94.25,42,5.32,47.32
2024-08,City Union Bank,Remitter,44.59,41.37,92.78,49,6.73,55.73
2024-08,Punjab and Sind Bank,Remitter,42.38,39.04,92.12,49,7.39,56.39
2024-08,Tamilnad Mercantile Bank Limited,Remitter,41.5,38.07,91.74,46,7.81,53.81
